,Date,Team,Name,DL_length,team_id,player_id
14212,20150420, Brewers,Jonathan Lucroy,15,MIL,lucrj001
14213,20150420, Mets,Jerry Blevins,15,NYN,blevj001
14214,20150420, Mets,Travis d'Arnaud,15,NYN,darnt001
14215,20150420, Mets,Zack Wheeler,60,NYN,wheez001
14216,20150420, White Sox,(Luis) Javier Guerra,15,CHA,
14219,20150421, Brewers,Ryan Gennett,15,MIL,
14220,20150421, Cubs,Mike Olt,60,CHN,olt-m001
14221,20150421, Diamondbacks,Gerald Laird,60,ARI,lairg001
14222,20150421, Diamondbacks,Jake Lamb,15,ARI,lambj001
14223,20150422, Angels,Cory Rasmus,60,ANA,rasmc002
14224,20150422, Nationals,Felipe Rivero,15,WAS,rivef001
14225,20150422, Phillies,Sean O'Sullivan,15,PHI,osuls001
14226,20150422, Rays,Jeff Beliveau,60,TBA,belij001
14227,20150422, Rays,Ryan Brett,15,TBA,bretr001
14228,20150422, Rockies,LaTroy Hawkins,15,COL,hawkl001
14230,20150422, Rangers,Nick Tepesch,15,TEX,tepen001
14231,20150423, Blue Jays,Dioner Navarro,15,TOR,navad001
14232,20150423, Rays,C.J. Riefenhauser,15,TBA,riefc001
14234,20150424, Mariners,Hisashi Iwakuma,15,SEA,iwakh001
14235,20150424, Marlins,Christian Yelich,15,MIA,yelic001
14236,20150424, Orioles,Ryan Flaherty,15,BAL,flahr001
14237,20150424, Padres,Shawn Kelley,15,SDN,kells001
14242,20150425, Athletics,Ben Zobrist,15,OAK,zobrb001
14243,20150425, Red Sox,Shane Victorino,15,BOS,victs001
14244,20150425, White Sox,Matt Albers,15,CHA,albem001
14246,20150426, Cardinals,Adam Wainwright,15,SLN,waina001
14247,20150426, Dodgers,Brandon League,60,LAN,leagb001
14248,20150426, Dodgers,Joel Peralta,15,LAN,peraj002
14249,20150426, Dodgers,Yasiel Puig,15,LAN,puigy001
14250,20150427, Dodgers,Brandon McCarthy,15,LAN,mccab001
14251,20150427, Phillies,Jonathan Pettibone,60,PHI,pettj001
14252,20150427, Rangers,Nick Tepesch,60,TEX,tepen001
14253,20150427, Rays,John Jaso,60,TBA,jasoj001
14254,20150427, Reds,Homer Bailey,15,CIN,bailh001
14255,20150427, Rockies,Adam Ottavino,15,COL,ottaa001
14257,20150428, Astros,Jed Lowrie,15,HOU,lowrj001
14258,20150428, Blue Jays,Jose Reyes (Bernabe),15,TOR,
14259,20150428, Dodgers,Carl Crawford,15,LAN,crawc002
14260,20150428, Rangers,Mitch Moreland,15,TEX,morem001
14261,20150428, Yankees,Masahiro Tanaka,15,NYA,tanam001
14263,20150429, Diamondbacks,Archie Bradley,15,ARI,brada001
14264,20150429, Nationals,Reed Johnson,15,WAS,johnr008
14265,20150429, Reds,Homer Bailey,60,CIN,bailh001
14266,20150429, Reds,Manuel Parra,15,CIN,
14267,20150429, Mets,Rafael Montero,15,NYN,montr004
14268,20150429, Rays,Kirby Yates,15,TBA,yatek001
14269,20150430, Braves,Chris Johnson (Dalton),15,ATL,
14270,20150430, Cardinals,Adam Wainwright,60,SLN,waina001
14271,20150430, Dodgers,Brandon McCarthy,60,LAN,mccab001
14272,20150430, Twins,Casey Fien,15,MIN,fienc001
14273,20150501, Blue Jays,Maicer Izturis,60,TOR,iztum001
14274,20150501, Cardinals,Tommy Pham,60,SLN,phamt001
14275,20150501, Indians,Glenn House,15,CLE,
14276,20150501, Royals,Alcides Escobar,7,KCA,escoa003
14277,20150501, Twins,Tim Stauffer,15,MIN,staut001
14281,20150502, Athletics,Eric O'Flaherty,15,OAK,oflae001
14282,20150502, Braves,Mike Minor,60,ATL,minom001
14283,20150502, Red Sox,Ryan Hanigan,15,BOS,hanir001
14285,20150503, Cardinals,Jordan Walden,15,SLN,waldj001
14286,20150503, Rays,Desmond Jennings,15,TBA,jennd002
14287,20150503, Red Sox,Ryan Hanigan,60,BOS,hanir001
14288,20150504, Dodgers,Hyun Jin Ryu,60,LAN,
14289,20150504, Mariners,Austin Jackson,15,SEA,jacka001
14290,20150504, Mariners,Julio Morban,0,SEA,
14291,20150504, Twins,Oswaldo Arcia,15,MIN,arcio001
14292,20150505, Cubs,Chris Denorfia,15,CHN,denoc001
14293,20150505, Mets,Cesar Puello,60,NYN,puelc001
14294,20150505, Padres,Brandon Morrow,15,SDN,morrb001
14295,20150505, Rangers,Ryan Rua,60,TEX,rua-r001
14296,20150505, Twins,Eduardo Núñez,15,MIN,
14301,20150506, Astros,George Springer,7,HOU,sprig001
14302,20150506, Pirates,Andrew Lambo,15,PIT,lamba001
14303,20150506, Royals,Erik Kratz,15,KCA,krate001
14304,20150506, Yankees,Gregorio Petit,15,NYA,petig001
14309,20150507, Orioles,Everth Cabrera,15,BAL,cabre001
14310,20150507, Royals,Tim Collins (Michael),60,KCA,
14313,20150508, Mets,Dillon Gee,15,NYN,gee-d001
14314,20150508, Orioles,Kevin Gausman,15,BAL,gausk001
14315,20150508, Padres,Yonder Alonso,15,SDN,alony001
14316,20150508, Rays,Alex Cobb,60,TBA,cobba001
14317,20150508, Rays,Todd Smyly,15,TBA,
14318,20150508, Royals,Jason Vargas,15,KCA,vargj001
14319,20150508, Tigers,Joe Nathan,60,DET,nathj001
14325,20150509, Tigers,Alex Avila,15,DET,avila001
14326,20150509, Yankees,Chris Martin (Riley),15,NYA,
14328,20150509, Mariners,Tyler Olson,15,SEA,olsot002
14329,20150509, Athletics,Jarrod Parker (Brent),60,OAK,
14330,20150510, Blue Jays,Michael Saunders,15,TOR,saunm001
14331,20150510, Diamondbacks,Patrick Corbin,60,ARI,corbp001
14332,20150510, Orioles,Matt Wieters,60,BAL,wietm001
14334,20150512, Orioles,Ryan Flaherty,15,BAL,flahr001
14338,20150513, Mets,Buddy Carlyle,15,NYN,carlb001
14339,20150513, Orioles,Jason Garcia,15,BAL,garcj005
14340,20150513, Rays,Todd Smyly,60,TBA,
14344,20150514, Astros,Brett Oberholtzer,15,HOU,oberb001
14345,20150514, Braves,Kelly Johnson,15,ATL,johnk003
14346,20150514, Brewers,Jean Segura,15,MIL,seguj002
14347,20150514, Dodgers,Pedro Baez,15,LAN,baezp001
14348,20150514, Red Sox,Justin Masterson,15,BOS,mastj001
14349,20150514, Rockies,Adam Ottavino,60,COL,ottaa001
14350,20150514, Rockies,Brooks Brown,15,COL,browb005
14351,20150514, Cardinals,Jon Jay,15,SLN,jay-j001
14354,20150514, Pirates,Antonio Bastardo,0,PIT,basta001
14355,20150515, Indians,Mike Aviles (Anthony),0,CLE,
14356,20150515, Mets,Dilson Herrera,15,NYN,herrd002
14357,20150515, Nationals,Doug Fister,15,WAS,fistd001
14359,20150515, Yankees,Chase Whitley,15,NYA,whitc001
14362,20150516, Pirates,Brandon Cumpton,60,PIT,cumpb001
14363,20150516, Rockies,Justin Morneau,7,COL,mornj001
14364,20150516, Twins,Jordan Schafer,15,MIN,schaj002
14369,20150516, Royals,Brian Flynn,60,KCA,flynb001
14370,20150517, Athletics,Ike Davis (Benjamin),15,OAK,
14371,20150517, Phillies,Chad Billingsley,15,PHI,billc001
14372,20150517, Rangers,Ross Detwiler,15,TEX,detwr001
14377,20150518, Astros,Jed Lowrie,60,HOU,lowrj001
14378,20150518, Astros,Samuel Deduno,15,HOU,dedus001
14379,20150518, Braves,Phil Gosselin,15,ATL,gossp001
14380,20150518, Marlins,Jarred Cosart,15,MIA,cosaj001
14381,20150518, Orioles,David Norris,15,BAL,
14386,20150519, Nationals,Jayson Werth,15,WAS,wertj001
14387,20150519, Padres,Wil Myers,15,SDN,myerw001
14388,20150519, Pirates,Justin Sellers,60,PIT,sellj002
14389,20150519, Rockies,Corey Dickerson,15,COL,dickc002
14390,20150519, Tigers,Victor Martinez (Jesus),15,DET,
14391,20150519, Yankees,Jacoby Ellsbury,15,NYA,ellsj001
14392,20150520, Athletics,Drew Pomeranz,15,OAK,pomed001
14394,20150520, Yankees,Chase Whitley,60,NYA,whitc001
14395,20150521, Blue Jays,Devon Travis,15,TOR,travd001
14400,20150522, Athletics,Edward Mujica,15,OAK,mujie001
14401,20150522, Marlins,Henderson Alvarez,15,MIA,alvah001
14402,20150522, Marlins,Mat Latos,15,MIA,latom001
14403,20150522, Nationals,Sammy Solis,15,WAS,solis001
14404,20150522, Rangers,Kyle Blanks,15,TEX,blank002
14407,20150522, Athletics,Tyler Ladendorf,60,OAK,ladet001
14408,20150523, Athletics,Covelli Crisp,15,OAK,
14409,20150523, Dodgers,Yasmani Grandal,7,LAN,grany001
14410,20150523, Nationals,Josh Johnson (Rashaad),60,WAS,
14411,20150523, Rockies,Ken Roberts (b),15,COL,
14413,20150524, Angels,Mike Morin,15,ANA,morim002
14414,20150524, Braves,Elmer Reyes,0,ATL,
14415,20150524, Orioles,Dequam Wright,60,BAL,
14416,20150524, Red Sox,Shane Victorino,15,BOS,victs001
14417,20150524, Tigers,Kyle Lobstein,15,DET,lobsk001
14418,20150524, Yankees,Brendan Ryan,60,NYA,ryanb002
14420,20150524, Red Sox,Anthony Varvaro,15,BOS,varva001
14421,20150525, Brewers,Wily Peralta,15,MIL,peraw001
14422,20150525, Rangers,Neftali Feliz,15,TEX,felin001
14423,20150525, Rays,James Loney,15,TBA,lonej001
14424,20150525, Reds,Devin Mesoraco,15,CIN,mesod001
14425,20150525, Royals,Danny Duffy,15,KCA,duffd001
14433,20150526, Diamondbacks,Enrique Burgos,15,ARI,burge002
14434,20150526, Marlins,Michael Morse,15,MIA,morsm001
14437,20150527, Cardinals,Matt Adams,15,SLN,adamm002
14438,20150527, Red Sox,Anthony Varvaro,60,BOS,varva001
14441,20150528, Angels,Collin Cowgill,15,ANA,cowgc001
14442,20150528, Indians,Scott Atchison,15,CLE,atchs001
14443,20150528, Red Sox,Daniel Nava,15,BOS,navad002
14445,20150529, Astros,Scott Feldman,15,HOU,felds001
14446,20150529, Brewers,Brandon Kintzler,15,MIL,kintb001
14447,20150529, Diamondbacks,James Gosewisch,15,ARI,
14448,20150529, Diamondbacks,Oscar Hernandez (Eduardo),60,ARI,
14449,20150529, Mariners,James Paxton,15,SEA,paxtj001
14450,20150529, Mariners,Joe Beimel,0,SEA,beimj001
14451,20150529, Rockies,Justin Morneau,15,COL,mornj001
14452,20150529, Yankees,Zachary Heathcott,15,NYA,
14457,20150530, Athletics,Sean Doolittle,15,OAK,dools001
14458,20150530, Blue Jays,Steve Tolleson,15,TOR,
14461,20150530, Nationals,Stephen Strasburg,15,WAS,stras001
14464,20150531, Brewers,Khris Davis,15,MIL,davik003
14465,20150531, Dodgers,Steven Rodriguez (F.),15,LAN,
14466,20150531, Rays,Tim Beckham,15,TBA,beckt001
14467,20150601, Dodgers,Carl Crawford,60,LAN,crawc002
14468,20150601, Rangers,Adrian Beltre,15,TEX,belta001
14469,20150601, Rockies,Jordan Lyles,15,COL,lylej001
14474,20150602, Dodgers,Scott Van Slyke,15,LAN,vanss001
14479,20150603, Cubs,Jorge Soler,15,CHN,solej001
14480,20150603, Red Sox,Brandon Workman,60,BOS,workb001
14481,20150603, Reds,Marlon Byrd,15,CIN,byrdm001
14486,20150604, Diamondbacks,Archie Bradley,15,ARI,brada001
14487,20150604, Rangers,Josh Hamilton,15,TEX,hamij003
14488,20150604, Twins,Ricky Nolasco,15,MIN,nolar001
14491,20150605, Athletics,Covelli Crisp,60,OAK,
14492,20150605, Cardinals,Matt Adams,60,SLN,adamm002
14493,20150605, Giants,Jean Machi,15,SFN,machj002
14494,20150605, Mets,Daniel Murphy,15,NYN,murpd006
14495,20150605, Reds,Raisel Iglesias,15,CIN,igler001
14500,20150606, Nationals,Craig Stammen,60,WAS,stamc001
14504,20150607, Rangers,Ross Ohlendorf,15,TEX,ohler001
14505,20150607, White Sox,Dan Jennings (Lee),15,CHA,
14510,20150608, Marlins,Bryan Morris,15,MIA,morrb002
14511,20150608, Rockies,Rafael Betancourt,15,COL,betar001
14513,20150609, Cardinals,Matt Holliday,15,SLN,hollm001
14514,20150609, Rays,Jake Odorizzi,15,TBA,odorj001
14515,20150610, Giants,Gregor Blanco,7,SFN,blang001
14516,20150610, Yankees,Andrew Miller (Mark),15,NYA,
14522,20150611, Nationals,Nate McLouth,60,WAS,mclon001
14523,20150611, Nationals,Ryan Zimmerman (Wallace),15,WAS,
14524,20150611, Orioles,Miguel Gonzalez (Angel),15,BAL,
14525,20150611, Rays,Andrew Bellatti,15,TBA,bella001
14526,20150611, Reds,Zack Cozart,15,CIN,cozaz001
14534,20150612, Athletics,Pat Venditte,15,OAK,vendp001
14535,20150612, Cardinals,Lance Lynn,15,SLN,lynnl001
14536,20150612, Giants,Hunter Pence,15,SFN,pench001
14537,20150612, Mets,Erik Goeddel,15,NYN,goede001
14538,20150612, Nationals,Aaron Barrett,15,WAS,barra001
14541,20150613, Athletics,Sean Doolittle,60,OAK,dools001
14542,20150613, Mets,Jerry Blevins,60,NYN,blevj001
14543,20150613, Royals,Jason Vargas,15,KCA,vargj001
14549,20150614, Blue Jays,Aaron Sanchez,15,TOR,sanca006
14550,20150614, Indians,Nick Swisher,15,CLE,swisn001
14551,20150614, Twins,Aaron Hicks,15,MIN,hicka001
14552,20150615, Padres,Wil Myers,15,SDN,myerw001
14553,20150615, Rangers,Delino DeShields Jr.,15,TEX,
14554,20150615, Reds,Tony Cingrani,15,CIN,cingt001
14556,20150616, Diamondbacks,Ender Inciarte,15,ARI,incie001
14557,20150616, Orioles,Jonathan Schoop,60,BAL,schoj001
14558,20150616, Reds,Jon Moscot,15,CIN,moscj001
14559,20150616, Reds,Zack Cozart,60,CIN,cozaz001
14560,20150617, Cubs,Zac Rosscup,15,CHN,rossz001
14561,20150617, Dodgers,(David) Chris Hatcher,15,LAN,
14562,20150617, Phillies,Jerome Williams,15,PHI,willj003
14563,20150617, Rockies,Corey Dickerson,15,COL,dickc002
14564,20150617, Rockies,Jordan Lyles,60,COL,lylej001
14566,20150617, Giants,Marco Scutaro,60,SFN,scutm001
14567,20150617, Rangers,Kyle Blanks,15,TEX,blank002
14568,20150618, Marlins,Martin Prado,15,MIA,pradm001
14569,20150618, Red Sox,Richard Hembree,15,BOS,
14570,20150618, Rockies,Brooks Brown,15,COL,browb005
14571,20150618, Royals,Yordano Ventura,15,KCA,venty001
14575,20150619, Astros,Jake Marisnick,15,HOU,marij002
14576,20150619, Yankees,Sergio Santos,15,NYA,sants001
14583,20150620, Orioles,Jason Garcia,60,BAL,garcj005
14585,20150621, Angels,Jered Weaver,15,ANA,weavj003
14586,20150621, Yankees,Mason Williams,15,NYA,willm007
14587,20150621, Yankees,Sergio Santos,60,NYA,sants001
14590,20150623, Braves,Freddie Freeman,15,ATL,freef001
14591,20150623, Mets,Travis d'Arnaud,15,NYN,darnt001
14592,20150623, Phillies,Chase Utley,15,PHI,utlec001
14597,20150624, Giants,Norichika Aoki,15,SFN,
14598,20150624, Padres,Brandon Morrow,60,SDN,morrb001
14599,20150624, Padres,Dale Thayer,15,SDN,thayd001
14600,20150624, Pirates,Corey Hart,15,PIT,hartc001
14601,20150624, Yankees,Brendan Ryan,15,NYA,ryanb002
14604,20150625, Red Sox,Dustin Pedroia,15,BOS,pedrd001
14609,20150626, Astros,Chad Qualls,15,HOU,qualc001
14610,20150626, Braves,Brandon Cunniff,15,ATL,cunnb001
14611,20150626, Giants,Jeremy Affeldt,15,SFN,affej001
14612,20150626, Nationals,Anthony Rendon,15,WAS,renda001
14613,20150626, Nationals,Reed Johnson,60,WAS,johnr008
14614,20150626, Pirates,Andrew Lambo,60,PIT,lamba001
14615,20150626, Pirates,Rob Scahill,15,PIT,scahr001
14616,20150626, Twins,Byron Buxton,15,MIN,buxtb001
14621,20150627, Braves,Williams Perez,15,ATL,perew001
14622,20150627, Marlins,Giancarlo Stanton,15,MIA,stanm004
14623,20150628, Cubs,Tsuyoshi Wada,15,CHN,wadat001
14624,20150628, Rays,Desmond Jennings,60,TBA,jennd002
14625,20150628, Reds,Jon Moscot,60,CIN,moscj001
14626,20150628, Yankees,Zachary Heathcott,60,NYA,
14630,20150630, Cardinals,Jordan Walden,60,SLN,waldj001
14631,20150630, Cardinals,Matt Belisle,15,SLN,belim001
14632,20150630, Padres,Cory Spangenberg,15,SDN,spanc001
14633,20150630, Rockies,Christian Bergman,15,COL,bergc001
14639,20150702, Astros,Brad Peacock,60,HOU,peacb001
14640,20150702, Astros,George Springer,15,HOU,sprig001
14641,20150702, Cardinals,Jon Jay,15,SLN,jay-j001
14642,20150702, Giants,Tim Lincecum,15,SFN,linct001
14643,20150702, Phillies,Aaron Harang,15,PHI,haraa001
14653,20150703, Angels,Collin Cowgill,60,ANA,cowgc001
14654,20150703, Giants,Tim Hudson,15,SFN,hudst001
14655,20150703, Red Sox,Blake Swihart,15,BOS,swihb001
14656,20150703, Yankees,Carlos Beltran,15,NYA,beltc001
14664,20150704, Cubs,David Ross (Wade),7,CHN,
14665,20150704, Cubs,Tommy La Stella,60,CHN,lastt001
14666,20150704, Diamondbacks,James Gosewisch,60,ARI,
14667,20150704, Tigers,(Jose) Miguel Cabrera,15,DET,
14675,20150705, Cardinals,Jaime Garcia (Omar),15,SLN,
14676,20150705, Dodgers,Carlos Frias,15,LAN,friac001
14677,20150705, Nationals,Stephen Strasburg,15,WAS,stras001
14681,20150706, Brewers,Matt Garza,15,MIL,garzm001
14682,20150706, Dodgers,Steven Rodriguez (F.),60,LAN,
14683,20150706, Pirates,Josh Harrison,15,PIT,harrj002
14684,20150706, Twins,Ryan Pressly,15,MIN,presr001
14686,20150707, Mets,Buddy Carlyle,60,NYN,carlb001
14687,20150707, Rays,Steven Souza Jr.,15,TBA,
14688,20150707, Rockies,Justin Morneau,60,COL,mornj001
14689,20150707, Twins,Ricky Nolasco,60,MIN,nolar001
14696,20150708, Indians,Nick Hagadone,15,CLE,hagan001
14700,20150709, Mariners,Charlie Furbush,15,SEA,furbc001
14701,20150709, Royals,Alex Gordon,15,KCA,gorda001
14703,20150710, Marlins,Jeff Baker (Glen),15,MIA,
14704,20150710, Mets,Steven Matz,15,NYN,matzs001
14705,20150710, Nationals,Denard Span,15,WAS,spand001
14706,20150710, Rockies,David Hale,15,COL,haled001
14710,20150710, Rockies,Tyler Anderson,60,COL,andet002
14711,20150711, Athletics,Jesse Hahn,15,OAK,hahnj001
14712,20150711, Cardinals,Mitch Harris,15,SLN,harrm002
14713,20150711, Red Sox,Clay Buchholz,15,BOS,buchc001
14714,20150711, Yankees,Mason Williams,60,NYA,willm007
14718,20150712, Rays,Asdrubal Cabrera,15,TBA,cabra002
14720,20150713, Braves,Jason Grilli,60,ATL,grilj001
14723,20150716, Braves,Jason Grilli,15,ATL,grilj001
14724,20150716, Cubs,Miguel Montero (Angel) (b. 1983-07-09),15,CHN,
14725,20150716, Diamondbacks,Jarrod Saltalamacchia,15,ARI,saltj001
14726,20150716, Marlins,Dee Strange-Gordon,15,MIA,
14727,20150716, Nationals,(Darrell) David Carpenter,15,WAS,
14728,20150716, Rangers,Carlos Corporán,15,TEX,
14733,20150717, Braves,Jason Grilli,60,ATL,grilj001
14737,20150719, Diamondbacks,Robert Anderson,15,ARI,
14738,20150719, Giants,Andrew Susac,15,SFN,susaa001
14739,20150719, Pirates,Gorkys Hernandez,15,PIT,herng001
14740,20150719, Rockies,Chad Bettis,15,COL,bettc001
14743,20150720, Dodgers,A.J. Ellis,15,LAN,ellia001
14744,20150720, Nationals,Jayson Werth,60,WAS,wertj001
14745,20150720, Phillies,Chad Billingsley,15,PHI,billc001
14746,20150720, Pirates,Corey Hart,60,PIT,hartc001
14747,20150720, Pirates,Jordy Mercer,15,PIT,mercj002
14748,20150720, Reds,Devin Mesoraco,60,CIN,mesod001
14749,20150720, Reds,Manuel Parra,15,CIN,
14760,20150722, Orioles,Steve Pearce,15,BAL,pears001
14761,20150722, Royals,Jason Vargas,15,KCA,vargj001
14764,20150723, Angels,David Freese,15,ANA,freed001
14765,20150723, Diamondbacks,Phil Gosselin,60,ARI,gossp001
14766,20150724, Cardinals,Matt Belisle,60,SLN,belim001
14767,20150724, Mets,David Wright (Allen),60,NYN,
14768,20150724, Mets,Michael Cuddyer,15,NYN,cuddm001
14769,20150724, Mets,Rafael Montero,60,NYN,montr004
14771,20150725, Red Sox,Dustin Pedroia,15,BOS,pedrd001
14777,20150727, Mets,Erik Goeddel,60,NYN,goede001
14782,20150728, Angels,Matt Joyce,7,ANA,joycm001
14783,20150728, Braves,Manny Banuelos,15,ATL,banum001
14784,20150728, Indians,Nick Hagadone,60,CLE,hagan001
14785,20150728, Red Sox,Clay Buchholz,60,BOS,buchc001
14789,20150728, Mets,Jenrry Mejia,0,NYN,mejij001
14793,20150729, Cubs,Neil Ramirez,15,CHN,ramin001
14794,20150729, Diamondbacks,Randall Delgado,15,ARI,delgr001
14795,20150729, Red Sox,Markus Betts,7,BOS,
14796,20150729, White Sox,Emilio Bonifacio,15,CHA,bonie001
14797,20150730, Cardinals,Matt Holliday,15,SLN,hollm001
14798,20150730, Dodgers,(David) Chris Hatcher,60,LAN,
14799,20150730, Reds,Nathan Adcock,15,CIN,adcon001
14800,20150730, Tigers,Kyle Lobstein,60,DET,lobsk001
14801,20150730, Yankees,Michael Pineda,15,NYA,pinem001
14806,20150730, Dodgers,Bronson Arroyo,60,LAN,arrob001
14807,20150731, Angels,C.J. Wilson,15,ANA,wilsc004
14808,20150731, Blue Jays,Devon Travis,15,TOR,travd001
14809,20150731, Dodgers,Justin Turner (Matthew),15,LAN,
14810,20150731, Giants,Tim Hudson,15,SFN,hudst001
14811,20150731, Pirates,A.J. Burnett,15,PIT,burna001
14816,20150731, Phillies,Matt Harrison (Reid),15,PHI,
14817,20150801, Orioles,Mike Wright Jr.,15,BAL,
14818,20150801, Rangers,Robinson Chirinos,15,TEX,chirr001
14819,20150801, Rays,Steven Souza Jr.,15,TBA,
14820,20150801, Rockies,Corey Dickerson,15,COL,dickc002
14821,20150801, Rockies,Kyle Kendrick,15,COL,kendk001
14822,20150801, White Sox,J.B. Shuck,15,CHA,shucj001
14825,20150802, Mets,Kirk Nieuwenhuis,15,NYN,nieuk001
14826,20150802, Rangers,Tanner Scheppers,15,TEX,schet001
14827,20150802, Red Sox,Rick Porcello,15,BOS,porcr001
14828,20150802, Twins,Ryan Pressly,60,MIN,presr001
14829,20150802, Twins,Tom Milone,15,MIN,milot001
14830,20150802, Yankees,Diego Moreno,15,NYA,mored001
14833,20150803, Giants,Joe Panik,15,SFN,panij002
14834,20150803, Indians,Jason Kipnis,15,CLE,kipnj001
14835,20150803, Marlins,Carter Capps,15,MIA,cappc001
14837,20150804, Braves,Freddie Freeman,15,ATL,freef001
14838,20150804, Braves,Jason Frasor,15,ATL,frasj002
14839,20150804, Yankees,Dustin Ackley,15,NYA,ackld001
14844,20150805, Cubs,Rafael Soriano,15,CHN,sorir001
14845,20150805, White Sox,Daniel Webb,15,CHA,webbd001
14848,20150806, Nationals,Aaron Barrett,15,WAS,barra001
14851,20150807, Astros,Samuel Deduno,60,HOU,dedus001
14852,20150807, Giants,Mike Leake,15,SFN,leakm001
14853,20150807, Marlins,Andre Rienzo,15,MIA,riena001
14854,20150807, Marlins,Jose Urena (Miguel),15,MIA,
14855,20150807, Rangers,Kyle Blanks,60,TEX,blank002
14859,20150807, Pirates,Deolis Guerra,15,PIT,guerd001
14860,20150808, Indians,Cody Anderson,15,CLE,andec002
14861,20150808, Nationals,Dan Uggla,15,WAS,uggld001
14862,20150808, Padres,Marcos Mateo,15,SDN,matem001
14863,20150808, Padres,Wil Myers,60,SDN,myerw001
14864,20150808, Nationals,Aaron Barrett,15,WAS,barra001
14868,20150810, Angels,Matt Joyce,15,ANA,joycm001
14869,20150810, Dodgers,Howie Kendrick,15,LAN,kendh001
14870,20150810, Orioles,Chaz Roe,15,BAL,roe-c001
14871,20150810, Red Sox,Koji Uehara,15,BOS,uehak001
14874,20150811, Dodgers,Carlos Frias,15,LAN,friac001
14875,20150811, Dodgers,Joel Peralta,15,LAN,peraj002
14876,20150811, Giants,Angel Pagan,15,SFN,pagaa001
14877,20150811, Marlins,Jose Fernandez (D.),15,MIA,
14878,20150811, Padres,Brandon Maurer,15,SDN,maurb001
14882,20150813, Giants,Norichika Aoki,7,SFN,
14883,20150813, Indians,Glenn House,15,CLE,
14884,20150813, Twins,Phil Hughes,15,MIN,hughp001
14885,20150813, Yankees,Diego Moreno,60,NYA,mored001
14887,20150814, Brewers,Michael Blazek,15,MIL,blazm001
14888,20150814, Dodgers,Carlos Frias,60,LAN,friac001
14889,20150814, Dodgers,Juan Nicasio,15,LAN,nicaj001
14890,20150814, Rockies,Boone Logan,15,COL,logab001
14891,20150814, Twins,Blaine Boyer,15,MIN,boyeb001
14898,20150815, Marlins,Christian Yelich,15,MIA,yelic001
14899,20150815, Red Sox,Steven Wright,7,BOS,wrigs001
14902,20150816, Angels,C.J. Wilson,60,ANA,wilsc004
14903,20150816, Angels,Cory Rasmus,15,ANA,rasmc002
14904,20150816, Angels,Taylor Featherston,15,ANA,featt001
14905,20150816, Marlins,David Phelps,15,MIA,pheld001
14907,20150817, Cardinals,Randal Grichuk,15,SLN,gricr001
14911,20150818, Indians,Chris Johnson (Dalton),15,CLE,
14912,20150818, Mets,Bobby Parnell,15,NYN,parnb001
14913,20150818, Phillies,Maikel Franco,15,PHI,franm004
14914,20150818, Yankees,Bryan Mitchell,7,NYA,mitcb001
14916,20150819, Athletics,Ike Davis (Benjamin),15,OAK,
14917,20150819, Brewers,Tyler Cravy,15,MIL,cravt001
14918,20150819, Giants,Hunter Pence,15,SFN,pench001
14919,20150819, Reds,Billy Hamilton (R.),15,CIN,
14920,20150819, Reds,Nathan Adcock,60,CIN,adcon001
14921,20150819, Rockies,Michael McKenry,60,COL,mckem001
14922,20150819, Twins,Aaron Hicks,15,MIN,hicka001
14927,20150820, Diamondbacks,Jeremy Hellickson,15,ARI,hellj001
14928,20150820, Rangers,Josh Hamilton,15,TEX,hamij003
14929,20150820, Rays,Jake McGee,15,TBA,mcgej001
14930,20150820, Tigers,Anibal Sanchez,15,DET,sanca004
14931,20150820, Tigers,Daniel Norris,15,DET,norrd002
14934,20150821, Mariners,Joe Beimel,15,SEA,beimj001
14935,20150821, Nationals,Aaron Barrett,60,WAS,barra001
14936,20150821, Nationals,Tyler Moore (Michael),15,WAS,
14939,20150822, Athletics,Ike Davis (Benjamin),60,OAK,
14940,20150822, Mets,Lucas Duda,15,NYN,dudal001
14943,20150823, Orioles,J.J. Hardy,15,BAL,hardj003
14944,20150823, Pirates,Travis Ishikawa,15,PIT,ishit001
14945,20150823, Reds,Manuel Parra,15,CIN,
14948,20150824, Athletics,Kendall Graveman,15,OAK,gravk001
14949,20150824, Cubs,Jason Motte,15,CHN,mottj001
14950,20150824, Cubs,Jorge Soler,15,CHN,solej001
14951,20150824, Yankees,C.C. Sabathia,15,NYA,
14956,20150824, Mets,John Leathersich,60,NYN,
14957,20150825, Angels,Johnny Giavotella,15,ANA,giavj001
14958,20150825, Blue Jays,Michael Saunders,60,TOR,saunm001
14959,20150825, Giants,Jeremy Affeldt,15,SFN,affej001
14960,20150825, Indians,Carlos Carrasco,15,CLE,carrc003
14961,20150825, Marlins,Kendry Flores,15,MIA,flork002
14967,20150826, Rays,Curt Casali,15,TBA,casac001
14968,20150826, Twins,J.R. Graham,15,MIN,grahj002
14972,20150826, Rays,Grayson Garvin,60,TBA,
14973,20150827, Rays,Desmond Jennings,15,TBA,jennd002
14975,20150828, Dodgers,Yasiel Puig,15,LAN,puigy001
14976,20150828, Giants,Matt Cain,15,SFN,cainm001
14977,20150828, Nationals,Denard Span,15,WAS,spand001
14978,20150828, Phillies,Elvis Araujo,15,PHI,araue001
14979,20150828, Red Sox,Steven Wright,15,BOS,wrigs001
14981,20150829, Astros,Jason Castro,15,HOU,castj006
